17	5	0.09832644462585449
17	6	0.06348419934511185
17	7	0.06286101788282394
18	0	0.055903736501932144
18	1	0.17438142001628876
18	2	0.19459988176822662
18	3	0.23084725439548492
18	4	0.08159016817808151
18	5	0.09855207800865173
18	6	0.0631355568766594
18	7	0.10098996013402939
19	0	0.08318151533603668
19	1	0.11086517572402954
19	2	0.272561252117157
19	3	0.26026153564453125
19	4	0.08127839118242264
19	5	0.05719662457704544
19	6	0.06777000427246094
19	7	0.06688546389341354
20	0	0.07383816689252853
20	1	0.14296495914459229
20	2	0.1668955683708191
20	3	0.27351343631744385
20	4	0.08405715972185135
20	5	0.10295554250478745
20	6	0.07854342460632324
20	7	0.07723168283700943
21	0	0.08625731617212296
21	1	0.14020265638828278
21	2	0.11904610693454742
21	3	0.30375203490257263
21	4	0.1175946518778801
21	5	0.10332205891609192
21	6	0.055816490203142166
21	7	0.07400884479284286
22	0	0.03518778085708618
22	1	0.1141090840101242
22	2	0.26111534237861633
22	3	0.26295116543769836
22	4	0.1169213205575943
22	5	0.10552263259887695
22	6	0.05760308727622032
22	7	0.046589747071266174
23	0	0.06664419174194336
23	1	0.11528582870960236
23	2	0.22494105994701385
23	3	0.31672483682632446
23	4	0.07624556124210358
23	5	0.08527540415525436
23	6	0.06672836095094681
23	7	0.04815473034977913
24	0	0.05300183594226837
24	1	0.13626700639724731
24	2	0.19656570255756378
24	3	0.3216743469238281
24	4	0.10734448581933975
24	5	0.07867812365293503
24	6	0.05135364085435867
24	7	0.055114805698394775
25	0	0.053636129945516586
25	1	0.1339532881975174
25	2	0.12488584965467453
25	3	0.28620100021362305
25	4	0.13176530599594116
25	5	0.1334933489561081
25	6	0.05150270462036133
25	7	0.08456235378980637
26	0	0.05627867951989174
26	1	0.20311994850635529
26	2	0.13576680421829224
26	3	0.2673094868659973
26	4	0.10346747934818268
26	5	0.07163748890161514
26	6	0.07935290783643723
26	7	0.08306722342967987
27	0	0.07753484696149826
27	1	0.12810400128364563
27	2	0.1698630452156067
27	3	0.286954402923584
27	4	0.13695037364959717
27	5	0.07248084247112274
27	6	0.06265807896852493
27	7	0.06545437127351761
28	0	0.042297691106796265
28	1	0.09044548869132996
28	2	0.18704891204833984
28	3	0.3019835352897644
28	4	0.10507582873106003
28	5	0.12398655712604523
28	6	0.0985611230134964
28	7	0.050600890070199966
29	0	0.055471982806921005
29	1	0.10994771867990494
29	2	0.28741124272346497
29	3	0.21503962576389313
29	4	0.10033661127090454
29	5	0.10124579817056656
29	6	0.06363939493894577
29	7	0.06690758466720581
30	0	0.04902103543281555
30	1	0.12279517203569412
30	2	0.2206065058708191
30	3	0.3123524487018585
30	4	0.09512217342853546
30	5	0.074360691010952
30	6	0.06318681687116623
30	7	0.06255514174699783
31	0	0.058659810572862625
31	1	0.1427362561225891
31	2	0.22538045048713684
31	3	0.2332058697938919
31	4	0.12414135038852692
31	5	0.08902663737535477
31	6	0.05327961966395378
31	7	0.0735698714852333
32	0	0.044824935495853424
32	1	0.07929930835962296
32	2	0.2397606372833252
32	3	0.32685351371765137
32	4	0.11643655598163605
32	5	0.09759585559368134
32	6	0.045179583132267
32	7	0.05004972219467163
